search_item,search_lat,search_lon,URL,url_lat,url_lon,distance_km,within_7km
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Maa+Shanti+Skills+Pvt.+Ltd/data=!4m7!3m6!1s0x390ce31e3db37a85:0xb0eaccb1a2820adf!8m2!3d28.531998!4d77.2650513!16s%2Fg%2F11qpwmhmcv!19sChIJhXqzPR7jDDkR3wqCorHM6rA?authuser=0&hl=en&rclk=1,28.531998,77.2650513,2.66,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Career+Platform+-+Medical-%28NEET-UG%29+%7C+IIT-JEE+%28Main+%2BAdv.%29+%7C+XI+%26+XII+%7C+CUET-UG+%7C+Foundation+Class+%28VI+to+X%29+%7C+Olympiad/data=!4m7!3m6!1s0x390d1fadd0ab18e9:0x5d91dd3c561b26c0!8m2!3d28.5013663!4d77.1855728!16s%2Fg%2F11jgn521kn!19sChIJ6Rir0K0fDTkRwCYbVjzdkV0?authuser=0&hl=en&rclk=1,28.5013663,77.1855728,6.67,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/GURU+All+Faculty+Classes/data=!4m7!3m6!1s0x390ce1b6056d4695:0xdfb1daf314ceac06!8m2!3d28.5266924!4d77.255003!16s%2Fg%2F11nxd09t9k!19sChIJlUZtBbbhDDkRBqzOFPPasd8?authuser=0&hl=en&rclk=1,28.5266924,77.255003,2.07,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Vishvas+School+of+Languages/data=!4m7!3m6!1s0x390ce25373e491d5:0xd40f998117f5b9de!8m2!3d28.572633!4d77.238077!16s%2Fg%2F11cnn53924!19sChIJ1ZHkc1PiDDkR3rn1F4GZD9Q?authuser=0&hl=en&rclk=1,28.572633,77.238077,3.77,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Erisha+EduSupport+LLP/data=!4m7!3m6!1s0x390ce7fcf400d579:0xd0f1dd2bbff1a7ef!8m2!3d28.5384738!4d77.2899555!16s%2Fg%2F11sbwm_wcg!19sChIJedUA9PznDDkR76fxvyvd8dA?authuser=0&hl=en&rclk=1,28.5384738,77.2899555,4.99,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Career+Craft+Consultants+-+SAC+%28New+Delhi%29/data=!4m7!3m6!1s0x390ce35dd1fb8a51:0x9b5a103278bbcc62!8m2!3d28.5456485!4d77.2548165!16s%2Fg%2F11tfv371zq!19sChIJUYr70V3jDDkRYsy7eDIQWps?authuser=0&hl=en&rclk=1,28.5456485,77.2548165,1.73,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/BNPS+International+%E2%80%94+Study+Abroad+Consultancy/data=!4m7!3m6!1s0x390ce35ef9a51127:0xe7114833c32a8895!8m2!3d28.550854!4d77.250206!16s%2Fg%2F11rw9w2h1d!19sChIJJxGl-V7jDDkRlYgqwzNIEec?authuser=0&hl=en&rclk=1,28.550854,77.250206,1.74,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Collegedunia+-+Study+Abroad/data=!4m7!3m6!1s0x390ce370979e5b17:0xb14e4109da4fbf22!8m2!3d28.5507217!4d77.2504449!16s%2Fg%2F11xgjvbr3d!19sChIJF1uel3DjDDkRIr9P2glBTrE?authuser=0&hl=en&rclk=1,28.5507217,77.2504449,1.74,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/STM+%7C+SCHOLASTIC+TEST+MASTERS+%7C+Best+GRE+GMAT+SAT+IELTS+PTE+TOEFL+Institute/data=!4m7!3m6!1s0x390ce29baaaaaaab:0x9d55898b4328f0ca!8m2!3d28.5698801!4d77.220927!16s%2Fg%2F1jkyfgw71!19sChIJq6qqqpviDDkRyvAoQ4uJVZ0?authuser=0&hl=en&rclk=1,28.5698801,77.220927,3.88,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Visas+Centric/data=!4m7!3m6!1s0x390ce1507baa9ef1:0xb8972738e4c93f4a!8m2!3d28.5278351!4d77.2201834!16s%2Fg%2F11shcsrlc4!19sChIJ8Z6qe1DhDDkRSj_J5Dgnl7g?authuser=0&hl=en&rclk=1,28.5278351,77.2201834,2.2,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,"https://www.google.com/maps/place/MOTION+COACHING+CENTER+:+CUET,+NDA,+Delhi+Police+Constable%2FSI,+CTET,+SSC,+Bank/data=!4m7!3m6!1s0x390d1e251eb1d43b:0x6c425b877eb9c2c3!8m2!3d28.501076!4d77.1836971!16s%2Fg%2F11f08wt2r2!19sChIJO9SxHiUeDTkRw8K5fodbQmw?authuser=0&hl=en&rclk=1",28.501076,77.1836971,6.83,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Learn+FLE/data=!4m7!3m6!1s0x390ce3e055b7731d:0xdc5f7d6519055928!8m2!3d28.5601323!4d77.197711!16s%2Fg%2F11gr62phdd!19sChIJHXO3VeDjDDkRKFkFGWV9X9w?authuser=0&hl=en&rclk=1,28.5601323,77.197711,4.67,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Megamind+Consultants/data=!4m7!3m6!1s0x390ce2444037ac53:0x61a8b9ca06ee1e2d!8m2!3d28.5654216!4d77.2389289!16s%2Fg%2F1tfc0dbb!19sChIJU6w3QETiDDkRLR7uBsq5qGE?authuser=0&hl=en&rclk=1,28.5654216,77.2389289,2.96,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,"https://www.google.com/maps/place/Global+Tree+Abroad+Educational+Services%7C+Canada+Immigration+Services+%7C+GRE,+GMAT,+IELTS+Coaching/data=!4m7!3m6!1s0x390ce252eec705af:0x5cc3fdb6afb57599!8m2!3d28.550481!4d77.2502096!16s%2Fg%2F11g6xrd8b6!19sChIJrwXH7lLiDDkRmXW1r7b9w1w?authuser=0&hl=en&rclk=1",28.550481,77.2502096,1.71,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Langma+School+of+Languages/data=!4m7!3m6!1s0x390ce25dba89c087:0x6b74c7356d18b11a!8m2!3d28.5700396!4d77.2209663!16s%2Fg%2F1jglvgls2!19sChIJh8CJul3iDDkRGrEYbTXHdGs?authuser=0&hl=en&rclk=1,28.5700396,77.2209663,3.89,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Mentored+Counselling+Pvt.+Ltd./data=!4m7!3m6!1s0x390ce25cfa51c5eb:0xcc3c47a9f6219f9d!8m2!3d28.5685761!4d77.2247976!16s%2Fg%2F11lrp41tvy!19sChIJ68VR-lziDDkRnZ8h9qlHPMw?authuser=0&hl=en&rclk=1,28.5685761,77.2247976,3.59,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/ISL+Competitive+Coaching+Centre/data=!4m7!3m6!1s0x390ce3f390a92bdd:0x88fb2cbbe185b633!8m2!3d28.5718715!4d77.2433884!16s%2Fg%2F11h_wn211k!19sChIJ3SupkPPjDDkRM7aF4bss-4g?authuser=0&hl=en&rclk=1,28.5718715,77.2433884,3.71,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Multibhasa+language+learning+classes+Japanese+German+French+spanish+Chinese+Korean/data=!4m7!3m6!1s0x39f11731d5eddbed:0x28fd975f826a8838!8m2!3d28.5733329!4d77.2192065!16s%2Fg%2F11rv2wv4rm!19sChIJ7dvt1TEX8TkROIhqgl-X_Sg?authuser=0&hl=en&rclk=1,28.5733329,77.2192065,4.3,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/moto+for+Languages/data=!4m7!3m6!1s0x390ce1fc9e3313e7:0xa2ba57091915f693!8m2!3d28.5139724!4d77.2333265!16s%2Fg%2F11ss53r3__!19sChIJ5xMznvzhDDkRk_YVGQlXuqI?authuser=0&hl=en&rclk=1,28.5139724,77.2333265,2.81,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,"https://www.google.com/maps/place/BHARGAV+TUTORIALS%28Premier+Coaching+Institute+for+CBSE,JEE,NEET+%26CUET%29%7CCBSE%286th-12th%29+Best+Tuition+Classes/data=!4m7!3m6!1s0x390d1e0f2095d5af:0x8feb9c5874ee4b54!8m2!3d28.5227734!4d77.179955!16s%2Fg%2F1ptynp75x!19sChIJr9WVIA8eDTkRVEvudFic648?authuser=0&hl=en&rclk=1",28.5227734,77.179955,6.03,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/English+Evolve+in+Okhla/data=!4m7!3m6!1s0x390ce573ba71b32d:0xd61b68c0656c2259!8m2!3d28.5626561!4d77.2899898!16s%2Fg%2F11y91q19dd!19sChIJLbNxunPlDDkRWSJsZcBoG9Y?authuser=0&hl=en&rclk=1,28.5626561,77.2899898,5.65,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Wizardz+Overseas+%7C+Best+Study+Abroad+Consultancy+in+New+Delhi+%7C+Premium+Universities/data=!4m7!3m6!1s0x390d1d11e7dfd111:0x8271055cc77e85da!8m2!3d28.5713445!4d77.2142149!16s%2Fg%2F11pvcswjq5!19sChIJEdHf5xEdDTkR2oV-x1wFcYI?authuser=0&hl=en&rclk=1,28.5713445,77.2142149,4.35,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/NIPSTec/data=!4m7!3m6!1s0x390ce21c3f306537:0xab73252618bf2aa0!8m2!3d28.5349118!4d77.2104615!16s%2Fg%2F1hc1sp7vd!19sChIJN2UwPxziDDkRoCq_GCYlc6s?authuser=0&hl=en&rclk=1,28.5349118,77.2104615,2.81,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/IDP+Education+-+Study+Abroad+Consultants+in+South+Delhi+%28Nehru+Place%29/data=!4m7!3m6!1s0x390ce3cf3c20f293:0xa34e41630249e270!8m2!3d28.5506763!4d77.2501602!16s%2Fg%2F11b7hgs0r3!19sChIJk_IgPM_jDDkRcOJJAmNBTqM?authuser=0&hl=en&rclk=1,28.5506763,77.2501602,1.72,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/YES+Germany+Delhi+-+Study+In+Germany+Consultant+%7C+Study+Abroad+Consultant+In+Delhi+%7C+German+Language+Classes/data=!4m7!3m6!1s0x390cdc3007a91393:0x5f40fbee609fa9db!8m2!3d28.5475125!4d77.2523833!16s%2Fg%2F11bv3r1swr!19sChIJkxOpBzDcDDkR26mfYO77QF8?authuser=0&hl=en&rclk=1,28.5475125,77.2523833,1.64,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Plangamy+Education:+Foreign+Language+Classes/data=!4m7!3m6!1s0x390cfb815ea48413:0xc40142bd4b4ac933!8m2!3d28.571168!4d77.2373267!16s%2Fg%2F11h2ppljgs!19sChIJE4SkXoH7DDkRM8lKS71CAcQ?authuser=0&hl=en&rclk=1,28.571168,77.2373267,3.61,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Bright+Future+Coaching+Institute/data=!4m7!3m6!1s0x390ce1688006ca2b:0x748d9eb721bba5fc!8m2!3d28.5238013!4d77.2603071!16s%2Fg%2F11tf_4nq6l!19sChIJK8oGgGjhDDkR_KW7IbeejXQ?authuser=0&hl=en&rclk=1,28.5238013,77.2603071,2.67,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,"https://www.google.com/maps/place/Leverage+Edu+-+Study+Abroad+Consultant+in+Nehru+Place,+New+Delhi/data=!4m7!3m6!1s0x390ce3bbb01984e1:0x9ec3ec938b4ba853!8m2!3d28.5510896!4d77.2503105!16s%2Fg%2F11y6zs_432!19sChIJ4YQZsLvjDDkRU6hLi5Psw54?authuser=0&hl=en&rclk=1",28.5510896,77.2503105,1.77,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Career+Launcher/data=!4m7!3m6!1s0x390ce76832f4b85b:0x1306e08684b1372e!8m2!3d28.5203265!4d77.2925207!16s%2Fg%2F11ssv0rct3!19sChIJW7j0MmjnDDkRLjexhIbgBhM?authuser=0&hl=en&rclk=1,28.5203265,77.2925207,5.63,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Creative+Zone+by+Deepti+Goel/data=!4m7!3m6!1s0x390ce301d8378b7b:0x330277f440475e47!8m2!3d28.5833625!4d77.2406836!16s%2Fg%2F11f1042yvt!19sChIJe4s32AHjDDkRR15HQPR3AjM?authuser=0&hl=en&rclk=1,28.5833625,77.2406836,4.96,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/The+Shrine+of+English+%7C+the+best+place+to+learn+english+%7C+Madangir+Branch+%7C/data=!4m7!3m6!1s0x390ce1e31b87c565:0xd54329fc5ea181ce!8m2!3d28.5232721!4d77.2302132!16s%2Fg%2F11rxp1f2_0!19sChIJZcWHG-PhDDkRzoGhXvwpQ9U?authuser=0&hl=en&rclk=1,28.5232721,77.2302132,1.92,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Veronica+Studies+%7C+Immigration+Consultancy+%26+Study+Visa+-+Educational+Consultant+in+Greater+kailash/data=!4m7!3m6!1s0x390ce3cb2c955555:0x33cfdd43dc8a9e43!8m2!3d28.5534309!4d77.2406051!16s%2Fg%2F11v0tndhtj!19sChIJVVWVLMvjDDkRQ56K3EPdzzM?authuser=0&hl=en&rclk=1,28.5534309,77.2406051,1.64,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Pesofts+-+Online+Exam+Software+Provider/data=!4m7!3m6!1s0x390d1df0eac3368b:0xd967d81075af46a0!8m2!3d28.5424705!4d77.1863882!16s%2Fg%2F11f37mnh0x!19sChIJizbD6vAdDTkRoEavdRDYZ9k?authuser=0&hl=en&rclk=1,28.5424705,77.1863882,5.15,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Colluni+overseas+education+-+Best+Study+Abroad+Consultants+in+Delhi/data=!4m7!3m6!1s0x390d1d86abfaaaab:0x3eb037434ecd6497!8m2!3d28.5691583!4d77.1877843!16s%2Fg%2F11gd3bkv3d!19sChIJq6r6q4YdDTkRl2TNTkM3sD4?authuser=0&hl=en&rclk=1,28.5691583,77.1877843,6.03,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Solutions+Academy/data=!4m7!3m6!1s0x390ce3a7e2e37c4d:0x5f02bee8738c497d!8m2!3d28.5838266!4d77.2495475!16s%2Fg%2F1tfpn20f!19sChIJTXzj4qfjDDkRfUmMc-i-Al8?authuser=0&hl=en&rclk=1,28.5838266,77.2495475,5.12,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,"https://www.google.com/maps/place/Get+Success+Point%E2%84%A2+Coaching+Delhi+:+CUET+Entrance,+SSC,+BANK,+CTET,+CAT,+NDA,+Delhi+Police+Constable/data=!4m7!3m6!1s0x390d1e2382e1b731:0x508e682c03a75f32!8m2!3d28.5008235!4d77.1831487!16s%2Fg%2F11gc9g_wyp!19sChIJMbfhgiMeDTkRMl-nAyxojlA?authuser=0&hl=en&rclk=1",28.5008235,77.1831487,6.89,YES
"IELTS Coaching or Tuition Institutes in C R Park, Delhi",28.5387663,77.2388973,https://www.google.com/maps/place/Studynama+-+The+Mega+Online+Education+Hub/data=!4m7!3m6!1s0x390ce3cf0e1edf83:0x29d65a5796e39ba1!8m2!3d28.5497471!4d77.2501357!16s%2Fg%2F11gh385sdk!19sChIJg98eDs_jDDkRoZvjllda1ik?authuser=0&hl=en&rclk=1,28.5497471,77.2501357,1.64,YES
"IELTS Coaching or Tuition Institutes in Chanakyapuri, Delhi",28.5953724,77.1638949,https://www.google.com/maps/place/Zenit+Excelencia/data=!4m7!3m6!1s0x390d190d8c15ea3f:0x58342b427226f037!8m2!3d28.6277705!4d77.2217526!16s%2Fg%2F11h89djz8c!19sChIJP-oVjA0ZDTkRN_AmckIrNFg?authuser=0&hl=en&rclk=1,28.6277705,77.2217526,6.7,YES
"IELTS Coaching or Tuition Institutes in Chanakyapuri, Delhi",28.5953724,77.1638949,https://www.google.com/maps/place/Emjay+Coaching/data=!4m7!3m6!1s0x390cfd67c78d795d:0x6ae9e6e49594599d!8m2!3d28.6471876!4d77.2046105!16s%2Fg%2F11gdkwvyr0!19sChIJXXmNx2f9DDkRnVmUleTm6Wo?authuser=0&hl=en&rclk=1,28.6471876,77.2046105,7.0,YES
"IELTS Coaching or Tuition Institutes in Chanakyapuri, Delhi",28.5953724,77.1638949,https://www.google.com/maps/place/Verbalhub/data=!4m7!3m6!1s0x390cfd67785cfc07:0x8e60f4e264df069e!8m2!3d28.6446855!4d77.2012267!16s%2Fg%2F11q499vn6v!19sChIJB_xceGf9DDkRngbfZOL0YI4?authuser=0&hl=en&rclk=1,28.6446855,77.2012267,6.58,YES
"IELTS Coaching or Tuition Institutes in Chanakyapuri, Delhi",28.5953724,77.1638949,https://www.google.com/maps/place/ENGLITUTE/data=!4m7!3m6!1s0x390d038c264e113b:0x2472f3fe3868d252!8m2!3d28.6450409!4d77.1704546!16s%2Fg%2F11kq286zpw!19sChIJOxFOJowDDTkRUtJoOP7zciQ?authuser=0&hl=en&rclk=1,28.6450409,77.1704546,5.56,YES
"IELTS Coaching or Tuition Institutes in Chanakyapuri, Delhi",28.5953724,77.1638949,https://www.google.com/maps/place/WHIZ+ACADEMY/data=!4m7!3m6!1s0x390d035a4eaaaa97:0xfc64ffbe7620974e!8m2!3d28.6248928!4d77.1108776!16s%2Fg%2F11f15jwps8!19sChIJl6qqTloDDTkRTpcgdr7_ZPw?authuser=0&hl=en&rclk=1,28.6248928,77.1108776,6.13,YES
"IELTS Coaching or Tuition Institutes in Chanakyapuri, Delhi",28.5953724,77.1638949,https://www.google.com/maps/place/British+Council/data=!4m7!3m6!1s0x390cfd337dcfbf97:0x85ce45e0a4f972e6!8m2!3d28.6271013!4d77.2225856!16s%2Fg%2F1td5pnk8!19sChIJl7_PfTP9DDkR5nL5pOBFzoU?authuser=0&hl=en&rclk=1,28.6271013,77.2225856,6.73,YES
"IELTS Coaching or Tuition Institutes in Chanakyapuri, Delhi",28.5953724,77.1638949,https://www.google.com/maps/place/Texas+Review/data=!4m7!3m6!1s0x390d03ac9c3e4a45:0x6e1ac89a54317df5!8m2!3d28.6482592!4d77.1256398!16s%2Fg%2F11tmr9qt1z!19sChIJRUo-nKwDDTkR9X0xVJrIGm4?authuser=0&hl=en&rclk=1,28.6482592,77.1256398,6.97,YES
"IELTS Coaching or Tuition Institutes in Chanakyapuri, Delhi",28.5953724,77.1638949,https://www.google.com/maps/place/Emjay+Coaching+%7C+Best+IELTS+Coaching+in+Delhi/data=!4m7!3m6!1s0x390d038ad3402ab9:0x99f43e61169801e3!8m2!3d28.64151!4d77.172798!16s%2Fg%2F11stw339tv!19sChIJuSpA04oDDTkR4wGYFmE-9Jk?authuser=0&hl=en&rclk=1,28.64151,77.172798,5.2,YES
"IELTS Coaching or Tuition Institutes in Chanakyapuri, Delhi",28.5953724,77.1638949,https://www.google.com/maps/place/IELTS+By+Tina/data=!4m7!3m6!1s0x390d03f283c234cf:0xd158fbe4cea51911!8m2!3d28.6450931!4d77.122413!16s%2Fg%2F11tsqxf5b0!19sChIJzzTCg_IDDTkRERmlzuT7WNE?authuser=0&hl=en&rclk=1,28.6450931,77.122413,6.85,YES
"IELTS Coaching or Tuition Institutes in Chanakyapuri, Delhi",28.5953724,77.1638949,https://www.google.com/maps/place/Fateh+Education/data=!4m7!3m6!1s0x1467f665caa3069d:0x9d6bed6295b1cdb7!8m2!3d28.6456767!4d77.1686666!16s%2Fg%2F11b5wch63f!19sChIJnQajymX2ZxQRt82xlWLta50?authuser=0&hl=en&rclk=1,28.6456767,77.1686666,5.61,YES
"IELTS Coaching or Tuition Institutes in Chanakyapuri, Delhi",28.5953724,77.1638949,https://www.google.com/maps/place/GoToUniversity/data=!4m7!3m6!1s0x390cfd5ba8685705:0x772ce994eff3a684!8m2!3d28.629375!4d77.2222586!16s%2Fg%2F11fnnxfh1q!19sChIJBVdoqFv9DDkRhKbz75TpLHc?authuser=0&hl=en&rclk=1,28.629375,77.2222586,6.84,YES
"IELTS Coaching or Tuition Institutes in Chanakyapuri, Delhi",28.5953724,77.1638949,https://www.google.com/maps/place/The+Oxford+Academy+-+English+Speaking+Course+in+English+Tuition+Classes+I+English+Institute/data=!4m7!3m6!1s0x390cfd611977c36f:0xa73b951708d7b95d!8m2!3d28.6480201!4d77.1985613!16s%2Fg%2F11bzrfrjyx!19sChIJb8N3GWH9DDkRXbnXCBeVO6c?authuser=0&hl=en&rclk=1,28.6480201,77.1985613,6.76,YES
"IELTS Coaching or Tuition Institutes in Chanakyapuri, Delhi",28.5953724,77.1638949,https://www.google.com/maps/place/Simpli+English-+Online+English+Speaking+Course+Delhi/data=!4m7!3m6!1s0x390d036b27c35a9f:0x51fb7834ec0e0b68!8m2!3d28.6563798!4d77.1665405!16s%2Fg%2F11mvxbsbc8!19sChIJn1rDJ2sDDTkRaAsO7DR4-1E?authuser=0&hl=en&rclk=1,28.6563798,77.1665405,6.79,YES
