name,search_item,latitude,longitude,url,
Lower Parel Mumbai,"IELTS Coaching or Tuition Institutes in Lower Parel, Mumbai",28.5575086,77.2074357,"https://www.google.com/maps/place/Gulmohar+Park,+New+Delhi,+Delhi+110049/@28.5575086,77.2074357,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce26b9e4b6b03:0xa250e95f2101e485!8m2!3d28.5572098!4d77.2127891!16s%2Fm%2F07kf075?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Mahalaxmi Mumbai,"IELTS Coaching or Tuition Institutes in Mahalaxmi, Mumbai",28.5575086,77.2074357,"https://www.google.com/maps/place/Gulmohar+Park,+New+Delhi,+Delhi+110049/@28.5575086,77.2074357,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce26b9e4b6b03:0xa250e95f2101e485!8m2!3d28.5572098!4d77.2127891!16s%2Fm%2F07kf075?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Malabar Hill Mumbai,"IELTS Coaching or Tuition Institutes in Malabar Hill, Mumbai",28.5575086,77.2074357,"https://www.google.com/maps/place/Gulmohar+Park,+New+Delhi,+Delhi+110049/@28.5575086,77.2074357,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce26b9e4b6b03:0xa250e95f2101e485!8m2!3d28.5572098!4d77.2127891!16s%2Fm%2F07kf075?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Marine Lines Mumbai,"IELTS Coaching or Tuition Institutes in Marine Lines, Mumbai",28.5575086,77.2074357,"https://www.google.com/maps/place/Gulmohar+Park,+New+Delhi,+Delhi+110049/@28.5575086,77.2074357,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce26b9e4b6b03:0xa250e95f2101e485!8m2!3d28.5572098!4d77.2127891!16s%2Fm%2F07kf075?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Nariman Point Mumbai,"IELTS Coaching or Tuition Institutes in Nariman Point, Mumbai",28.5575086,77.2074357,"https://www.google.com/maps/place/Gulmohar+Park,+New+Delhi,+Delhi+110049/@28.5575086,77.2074357,16z/data=!3m1!4b1!4m6!3m5!1s0x390ce26b9e4b6b03:0xa250e95f2101e485!8m2!3d28.5572098!4d77.2127891!16s%2Fm%2F07kf075?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Opera House Mumbai,"IELTS Coaching or Tuition Institutes in Opera House, Mumbai",28.5575086,77.2074357,"https://www.google.com/maps/search/Opera+House+Mumbai/@28.5575086,77.2074357,16z?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Pali Hill Mumbai,"IELTS Coaching or Tuition Institutes in Pali Hill, Mumbai",19.0682845,72.8154183,"https://www.google.com/maps/place/Pali+Hill,+Mumbai,+Maharashtra/@19.0682845,72.8154183,15z/data=!3m1!4b1!4m6!3m5!1s0x3be7c96cec6b8b4d:0xf2ef1411250a699b!8m2!3d19.0673678!4d72.8262411!16zL20vMDJ6NDV2?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Peddar Road Mumbai,"IELTS Coaching or Tuition Institutes in Peddar Road, Mumbai",18.9714097,72.8068664,"https://www.google.com/maps/place/Pedder+Rd,+Mumbai,+Maharashtra+400026/@18.9714097,72.8068664,17z/data=!3m1!4b1!4m6!3m5!1s0x3be7ce7694d33ccf:0x244e8c32748adfe0!8m2!3d18.9714097!4d72.8094413!16zL20vMGdwazhx?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Powai Mumbai,"IELTS Coaching or Tuition Institutes in Powai, Mumbai",19.1250436,72.8638489,"https://www.google.com/maps/place/Powai,+Mumbai,+Maharashtra/@19.1250436,72.8638489,13z/data=!3m1!4b1!4m6!3m5!1s0x3be7c8081c1d7b43:0xbaf100c54b8be366!8m2!3d19.1175993!4d72.9059747!16zL20vMDJzaHo0?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Prabhadevi Mumbai,"IELTS Coaching or Tuition Institutes in Prabhadevi, Mumbai",19.015249,72.8181429,"https://www.google.com/maps/place/Prabhadevi,+Mumbai,+Maharashtra/@19.015249,72.8181429,15z/data=!3m1!4b1!4m6!3m5!1s0x3be7ceba2edaae71:0x94033f02db425cf!8m2!3d19.0163283!4d72.8291129!16zL20vMDVyOWdx?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Tardeo Mumbai,"IELTS Coaching or Tuition Institutes in Tardeo, Mumbai",18.9698407,72.8032996,"https://www.google.com/maps/place/Tardeo,+Mumbai,+Maharashtra/@18.9698407,72.8032996,15z/data=!3m1!4b1!4m6!3m5!1s0x3be7ce7393614147:0x98c343b8067470c9!8m2!3d18.9675954!4d72.8141444!16zL20vMDY0eTNy?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Upper Parel Mumbai,"IELTS Coaching or Tuition Institutes in Upper Parel, Mumbai",18.9982453,72.8209811,"https://www.google.com/maps/place/Parel,+Mumbai,+Maharashtra/@18.9982453,72.8209811,14z/data=!3m1!4b1!4m6!3m5!1s0x3be7cefaff143987:0x11a57272db3e78d0!8m2!3d19.0035047!4d72.8418388!16zL20vMDJ5NDBw?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Upper Worli Mumbai,"IELTS Coaching or Tuition Institutes in Upper Worli, Mumbai",18.9936229,72.8159161,"https://www.google.com/maps/place/Upper+Worli,+Worli,+Mumbai,+Maharashtra/@18.9936229,72.8159161,16z/data=!3m1!4b1!4m6!3m5!1s0x3be7ce8eb31cc753:0x1be48eb10d5727!8m2!3d18.9942651!4d72.8212794!16s%2Fg%2F12jm08439?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Walkeshwar Mumbai,"IELTS Coaching or Tuition Institutes in Walkeshwar, Mumbai",18.9512719,72.7976441,"https://www.google.com/maps/place/Walkeshwar,+Malabar+Hill,+Mumbai,+Maharashtra/@18.9512719,72.7976441,16z/data=!3m1!4b1!4m6!3m5!1s0x3be7cdfd358758a9:0x44c0bdedb8e06de6!8m2!3d18.950754!4d72.8020638!16zL20vMDkzZmoz?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Warden Road Mumbai,"IELTS Coaching or Tuition Institutes in Warden Road, Mumbai",18.9716327,72.7960662,"https://www.google.com/maps/place/Breach+Candy,+Cumballa+Hill,+Mumbai,+Maharashtra+400026/@18.9716327,72.7960662,15z/data=!3m1!4b1!4m6!3m5!1s0x3be7cdd8a947002d:0x177117d80ecc7ea2!8m2!3d18.9746317!4d72.8065023!16s%2Fm%2F02wvkhq?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Worli Mumbai,"IELTS Coaching or Tuition Institutes in Worli, Mumbai",19.0039289,72.8007003,"https://www.google.com/maps/place/Worli,+Mumbai,+Maharashtra/@19.0039289,72.8007003,14z/data=!3m1!4b1!4m6!3m5!1s0x3be7ce9734348cc5:0x1f77abaae06400ec!8m2!3d18.9986406!4d72.8173599!16zL20vMDJ5NDJf?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Basavanagudi Bengaluru,"IELTS Coaching or Tuition Institutes in Basavanagudi, Bengaluru",12.9429319,77.550159,"https://www.google.com/maps/place/Basavanagudi,+Bengaluru,+Karnataka/@12.9429319,77.550159,14z/data=!3m1!4b1!4m6!3m5!1s0x3bae1592a738fba9:0xb9024ae0b4e162c7!8m2!3d12.9405997!4d77.5737633!16zL20vMGJmM3Rm?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Benson Town Bengaluru,"IELTS Coaching or Tuition Institutes in Benson Town, Bengaluru",13.0020707,77.593811,"https://www.google.com/maps/place/Benson+Town,+Bengaluru,+Karnataka/@13.0020707,77.593811,15z/data=!3m1!4b1!4m6!3m5!1s0x3bae16591b1828ef:0xb881670fd503b273!8m2!3d13.004681!4d77.5999443!16s%2Fg%2F1tffxyns?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Brigade Road Bengaluru,"IELTS Coaching or Tuition Institutes in Brigade Road, Bengaluru",12.9710429,77.6043283,"https://www.google.com/maps/place/Brigade+Rd,+Ashok+Nagar,+Bengaluru,+Karnataka/@12.9710429,77.6043283,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15d55cf36715:0x67c9c68d327b80dd!8m2!3d12.9710429!4d77.6069032!16s%2Fm%2F03nsqmb?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Commercial Street Bengaluru,"IELTS Coaching or Tuition Institutes in Commercial Street, Bengaluru",12.982236,77.6057981,"https://www.google.com/maps/place/Commercial+Street,+Tasker+Town,+Shivaji+Nagar,+Bengaluru,+Karnataka/@12.982236,77.6057981,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1689d24ec16d:0xb95d15d2169a107d!8m2!3d12.982236!4d77.608373!16s%2Fg%2F11bxfz11gp?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Cooke Town Bengaluru,"IELTS Coaching or Tuition Institutes in Cooke Town, Bengaluru",13.0029174,77.6178376,"https://www.google.com/maps/place/Cooke+Town,+Bengaluru,+Karnataka/@13.0029174,77.6178376,16z/data=!3m1!4b1!4m6!3m5!1s0x3bae16e58a1fa19d:0x156309b4fe8a693b!8m2!3d13.0031678!4d77.6228252!16s%2Fg%2F11bwnd0lwq?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Cunningham Road Bengaluru,"IELTS Coaching or Tuition Institutes in Cunningham Road, Bengaluru",12.9875116,77.5920163,"https://www.google.com/maps/place/Cunningham+Rd,+Bengaluru,+Karnataka/@12.9875116,77.5920163,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae166860320efd:0x403c06aad95dd60c!8m2!3d12.9875116!4d77.5945912!16s%2Fm%2F012zct03?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Dollars Colony Bengaluru,"IELTS Coaching or Tuition Institutes in Dollars Colony, Bengaluru",13.0417944,77.5624635,"https://www.google.com/maps/place/Dollars+Colony,+R.M.V.+2nd+Stage,+Bengaluru,+Karnataka/@13.0417944,77.5624635,16z/data=!3m1!4b1!4m6!3m5!1s0x3bae17e18bc3c469:0xbc0025be09b4dcb!8m2!3d13.041526!4d77.5683899!16s%2Fg%2F11f57gt4ll?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Frazer Town Bengaluru,"IELTS Coaching or Tuition Institutes in Frazer Town, Bengaluru",12.9956437,77.6035437,"https://www.google.com/maps/place/Frazer+Town,+Bengaluru,+Karnataka/@12.9956437,77.6035437,15z/data=!3m1!4b1!4m6!3m5!1s0x3bae16f6a9f3803d:0x61735447195754f1!8m2!3d12.9970483!4d77.6144076!16s%2Fm%2F012hrkqj?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
HSR Layout Bengaluru,"IELTS Coaching or Tuition Institutes in HSR Layout, Bengaluru",12.9102576,77.625223,"https://www.google.com/maps/place/HSR+Layout,+Bengaluru,+Karnataka/@12.9102576,77.625223,14z/data=!3m1!4b1!4m6!3m5!1s0x3bae1491bfdc6ecd:0xf232718439fbc879!8m2!3d12.9121181!4d77.6445548!16zL20vMDd2ZjQ4?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
HSR Layout Sector 1 Bengaluru,"IELTS Coaching or Tuition Institutes in HSR Layout Sector 1, Bengaluru",12.9114542,77.6314889,"https://www.google.com/maps/place/1st+Sector,+HSR+Layout,+Bengaluru,+Karnataka/@12.9114542,77.6314889,14z/data=!3m1!4b1!4m6!3m5!1s0x3bae14869b924657:0xf0bfa61eac569c39!8m2!3d12.9175337!4d77.6504572!16s%2Fg%2F11r9my2tb?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
HSR Layout Sector 2 Bengaluru,"IELTS Coaching or Tuition Institutes in HSR Layout Sector 2, Bengaluru",12.9251821,77.614084,"https://www.google.com/maps/place/Madiwala+New+Extension,+HSR+layout+Sector+2,+1st+Stage,+BTM+Layout,+Bengaluru,+Karnataka+560068/@12.9251821,77.614084,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1457ab61f5d5:0x54347b2515fd2c3d!8m2!3d12.925317!4d77.6166666!16s%2Fg%2F11c1pkm1bw?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
HSR Layout Sector 3 Bengaluru,"IELTS Coaching or Tuition Institutes in HSR Layout Sector 3, Bengaluru",12.9084428,77.6360726,"https://www.google.com/maps/place/Sector+3,+HSR+Layout,+Bengaluru,+Karnataka/@12.9084428,77.6360726,16z/data=!3m1!4b1!4m6!3m5!1s0x3bae1490bc51ea37:0x906a83b6e23cf7ad!8m2!3d12.9079567!4d77.640957!16s%2Fg%2F1hjh7z5yy?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
HSR Layout Sector 4 Bengaluru,"IELTS Coaching or Tuition Institutes in HSR Layout Sector 4, Bengaluru",12.9149816,77.63616,"https://www.google.com/maps/place/Sector+4,+HSR+Layout,+Bengaluru,+Karnataka+560102/@12.9149816,77.63616,16z/data=!3m1!4b1!4m6!3m5!1s0x3bae14842c9cc53d:0x94e9a097c42c201f!8m2!3d12.9160035!4d77.6426789!16s%2Fg%2F1hjgxxhmv?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
HSR Layout Sector 5 Bengaluru,"IELTS Coaching or Tuition Institutes in HSR Layout Sector 5, Bengaluru",12.9171764,77.6351877,"https://www.google.com/maps/place/Sector+5,+1st+Block+Koramangala,+HSR+Layout+5th+Sector,+Bengaluru,+Karnataka/@12.9171764,77.6351877,18z/data=!3m1!4b1!4m6!3m5!1s0x3bae148eaf1184f3:0x3d95a1b511f2679c!8m2!3d12.9173071!4d77.6367879!16s%2Fg%2F1pt_1c9vh?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
HSR Layout Sector 6 Bengaluru,"IELTS Coaching or Tuition Institutes in HSR Layout Sector 6, Bengaluru",12.9141095,77.6251546,"https://www.google.com/maps/place/Sector+6,+HSR+Layout,+Bengaluru,+Karnataka/@12.9141095,77.6251546,16z/data=!3m1!4b1!4m6!3m5!1s0x3bae14f2595f3d03:0xe5e8d4041e7b2512!8m2!3d12.9137705!4d77.6292697!16s%2Fg%2F1hjgzmfh_?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
HSR Layout Sector 7 Bengaluru,"IELTS Coaching or Tuition Institutes in HSR Layout Sector 7, Bengaluru",12.9060148,77.6317066,"https://www.google.com/maps/place/7th+Sector,+HSR+Layout,+Bengaluru,+Karnataka/@12.9060148,77.6317066,15z/data=!3m1!4b1!4m6!3m5!1s0x3bae1490a7d103c9:0x58fef13fc78b76e8!8m2!3d12.9081016!4d77.6350959!16s%2Fg%2F1hjhdhm5s?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Indira Nagar Bengaluru,"IELTS Coaching or Tuition Institutes in Indira Nagar, Bengaluru",12.9729384,77.6176119,"https://www.google.com/maps/place/Indiranagar,+Bengaluru,+Karnataka/@12.9729384,77.6176119,14z/data=!3m1!4b1!4m6!3m5!1s0x3bae16a418770391:0xb50f46b826501036!8m2!3d12.9783692!4d77.6408356!16zL20vMDZ5M3Zj?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Infantry Road Bengaluru,"IELTS Coaching or Tuition Institutes in Infantry Road, Bengaluru",12.981842,77.5972436,"https://www.google.com/maps/place/Infantry+Rd,+Bengaluru,+Karnataka+560001/@12.981842,77.5972436,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1663227819f3:0x260f5b47895286!8m2!3d12.981842!4d77.5998185!16s%2Fg%2F11cp71smng?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Jayanagar Bengaluru,"IELTS Coaching or Tuition Institutes in Jayanagar, Bengaluru",12.9292115,77.5665553,"https://www.google.com/maps/place/Jayanagar,+Bengaluru,+Karnataka/@12.9292115,77.5665553,14z/data=!3m1!4b1!4m6!3m5!1s0x3bae15986765d7d9:0xbba2fea7014e5087!8m2!3d12.9308107!4d77.5838577!16zL20vMDRjMzBx?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Koramangala Bengaluru,"IELTS Coaching or Tuition Institutes in Koramangala, Bengaluru",12.9354559,77.6115927,"https://www.google.com/maps/place/Koramangala,+Bengaluru,+Karnataka/@12.9354559,77.6115927,14z/data=!3m1!4b1!4m6!3m5!1s0x3bae144ed898fc2d:0x1681f38e8c00ae56!8m2!3d12.9352403!4d77.624532!16zL20vMDZibTR6?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Langford Road Bengaluru,"IELTS Coaching or Tuition Institutes in Langford Road, Bengaluru",12.9606996,77.598229,"https://www.google.com/maps/place/Langford+Rd,+Bengaluru,+Karnataka/@12.9606996,77.598229,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15d1151a855f:0xb68eabf3c66dddb9!8m2!3d12.9606996!4d77.6008039!16s%2Fg%2F1hjgz3dk0?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Langford Town Bengaluru,"IELTS Coaching or Tuition Institutes in Langford Town, Bengaluru",12.9574435,77.5999916,"https://www.google.com/maps/place/Langford+Town,+Shanti+Nagar,+Bengaluru,+Karnataka/@12.9574435,77.5999916,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15d214636233:0x6e2b96c60339484!8m2!3d12.9569911!4d77.6027732!16s%2Fg%2F1tfqpd09?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Lavelle Road Bengaluru,"IELTS Coaching or Tuition Institutes in Lavelle Road, Bengaluru",12.9712031,77.5952933,"https://www.google.com/maps/place/Lavelle+Road,+Bengaluru,+Karnataka/@12.9712031,77.5952933,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1679b09041a5:0x413706ed450cc2e1!8m2!3d12.9712031!4d77.5978682!16s%2Fg%2F1tgmtq74?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Malleshwaram Bengaluru,"IELTS Coaching or Tuition Institutes in Malleshwaram, Bengaluru",13.0076964,77.5467177,"https://www.google.com/maps/place/Malleshwaram,+Bengaluru,+Karnataka/@13.0076964,77.5467177,14z/data=!3m1!4b1!4m6!3m5!1s0x3bae3d7fff79cfc3:0xdfbaac7a46a4a5be!8m2!3d13.0055113!4d77.5692358!16zL20vMGZxdG10?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
MG Road Bengaluru,"IELTS Coaching or Tuition Institutes in MG Road, Bengaluru",12.9746905,77.6068864,"https://www.google.com/maps/place/Mahatma+Gandhi+Rd,+Bengaluru,+Karnataka/@12.9746905,77.6068864,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1687393dbc13:0x8b70c8e652b73d9e!8m2!3d12.9746905!4d77.6094613!16zL20vMGIzMDAz?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Palace Road Bengaluru,"IELTS Coaching or Tuition Institutes in Palace Road, Bengaluru",12.9847384,77.5855468,"https://www.google.com/maps/place/Palace+Rd,+Bengaluru,+Karnataka/@12.9847384,77.5855468,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae160d1b52f495:0x3849d08b1193a39d!8m2!3d12.9847384!4d77.5881217!16s%2Fg%2F1tftz_30?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Race Course Road Bengaluru,"IELTS Coaching or Tuition Institutes in Race Course Road, Bengaluru",12.983932,77.5791108,"https://www.google.com/maps/place/Race+Course+Rd,+Bengaluru,+Karnataka/@12.983932,77.5791108,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1613725144d7:0xf3a1c9ec57cabdcb!8m2!3d12.983932!4d77.5816857!16s%2Fg%2F1hc5d4yst?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Residency Road Bengaluru,"IELTS Coaching or Tuition Institutes in Residency Road, Bengaluru",12.9712739,77.6039221,"https://www.google.com/maps/search/Residency+Road+Bengaluru/@12.9712739,77.6039221,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
Richmond Road Bengaluru,"IELTS Coaching or Tuition Institutes in Richmond Road, Bengaluru",12.9665998,77.6058197,"https://www.google.com/maps/place/Richmond+Rd,+Bengaluru,+Karnataka/@12.9665998,77.6058197,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae15d56d8b0c4b:0xaac42281bb7016bc!8m2!3d12.9665998!4d77.6083946!16s%2Fg%2F1tgf1nl4?entry=ttu&g_ep=EgoyMDI1MTAxMi4wIKXMDSoASAFQAw%3D%3D",
